Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
KUMAON PUBLIC SCHOOL,3530321,UTTARAKHAND,ALMORA,VILLAGE AND P.O. MALLI MIRAI DISTT. ALMORA,263645,0,"8979309608 ,",,,KPSMALLIMIRAI@GMAIL.COM,,2004,7/9/2004 12:00:00 AM,UMA ADHIKARI,0,"M.Sc, B.Ed",15,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,progressive shiksha samiti
MAHARSHI VIDYA MANDIR,3530087,UTTARAKHAND,ALMORA,DAPPARSALLI NEAR NTD ALMORA UTTARANCHAL,263601,5962,"233643 ,",,,bbhatt99@yahoo.co.in,,1991,4/1/1991 12:00:00 AM,BASANT BALLABH BHATT,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MAHARISHI SHIKSHA SANSTHAN
MOUNT SINAI SCHOOL,3530506,UTTARAKHAND,ALMORA,"MOUNT SINAI SCHOOL, DHAMIZER, RANIKHET (U.K.)",263645,5966,"220575 ,",,05966-222032,paulysamuel@yahoo.in,,2002,8/10/2002 12:00:00 AM,PAULY SAMUEL,0,M.A. BEd.,15,20,Secondary School,Provisional,4/1/2017,31/3/2020,MOUNT SINAI SCHOOL SOCIETY
NEW MODERN PUBLIC SCHOOL,3530226,UTTARAKHAND,ALMORA,"NEAR BASE HOSPITAL, DISTT ALMORA, UTTARAKHAND",263601,5962,"236477 ,",231429,08023587680,nmpsalmora@rediffmail.com,http://www.slips.org,2007,6/2/2008 12:00:00 AM,Dr Sanjay Joshi,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Danvanthri Trust
NNDM BEERSHEEBA PUBLIC SCHOOL,3530115,UTTARAKHAND,ALMORA,CHILINAULA RANIKEHT ALMORA UTTARANCHAL,263647,5966,"220928 ,",05966220928,0596622092,ssbishtppjschool4223@gmail.com,,1995,4/1/2005 12:00:00 AM,SHANKAR SINGH BISHT,1,"M.A.Ed, M.A. B.Sc, B. Ed.",5,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,NAVIN N D B MEM EDU SOCIETY
RAJEEV GANDHI NOVODAYA VIDYALAYA,3520007,UTTARAKHAND,ALMORA,"CHAURALIA, DISTT. ALMORA, UTTRAKHAND",262522,05966,"211194 ,",,,,,1962,,SHRI M C PANT,1,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2014,VIDYALAYA MANAGEMENT COMMITTEE
Sharda Public School,3530299,UTTARAKHAND,ALMORA,"DeodarHouse, Cantonment,Almora",263601,5962,"236073 ,",,06962236073,vineetashakher@yahoo.co.in,http://www.shardapublicschool.com,2001,4/4/2001 12:00:00 AM,Vineeta Shekhar,0,"M.Sc,Bed.",09,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ShardPulicSchoolSimiti
SPRING DALES SCHOOL,3530151,UTTARAKHAND,ALMORA,ALMORA CANTT DISTT ALMORA UTTARANCHAL,263601,5962,"230862 ,",22921762,2563845,latagangolasah@gmail.com,,1987,4/1/2005 12:00:00 AM,Lata Sah,2,"MA,MPhil,B Ed",5,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SPRING DALES EDUCATION SOCIETY
SULT PUBLIC SCHOOL,3530248,UTTARAKHAND,ALMORA,"SHASHIKHAL SALT, P.O.KHUMAR, DISTT. ALMORA, UTTARAKHAND - 263601",263601,5966,"238828 ,",25017416,,acgeorge0804@gmail.com,,1998,4/25/2007 12:00:00 AM,ABRAHAM C GEORGE,0,,,,Secondary School,Provisional,1/4/2016,31/3/2021,RAO MOHAR SINGH EDU SOCIETY
SUNRISE CONVENT SCHOOL,3530247,UTTARAKHAND,ALMORA,"P.O. & TEH. BHIKYASEN, DISTT. ALMORA, UTTARAKHAND-263667",263667,5966,"242468 ,",0565-2430298,2430170,akmhariawan@gmail.com,http://www.dpsfamily.org,1999,6/5/2000 12:00:00 AM,ANIL KUMAR MISHRA,1,"M.Com,B.ED.,Ph.D",22,22,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,CHRISTVA MAHILALAYAM EDU TRUST
Anandi Academy,3530495,UTTARAKHAND,BAGESHWAR,Village- Ghiroli PO.-Ghiroli,263642,5963,"221808 ,",,,gaurav.pant101@gmail.com,,2011,4/3/2011 12:00:00 AM,Gaurave Pant,,M.Sc. B. Ed.,5,6,Secondary School,Provisional,1/4/2017,31/3/2020,Himalayan Education and Pollution research society Mandal sera Bageshwar
COUNTRY WIDE PUBLIC SCHOOL,3530175,UTTARAKHAND,BAGESHWAR,PINDARI ROAD KATHAYATBARA BAGESHWAR UTTARANCHAL,263642,5963,"221468 ,",,,cpsbageshwar@gmail.com,,2003,4/1/2005 12:00:00 AM,ASHA TIWARI,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,COUNTRYWIDE WELFARE & EDU SOCIETY
Countrywide Public school Garur,3530339,UTTARAKHAND,BAGESHWAR,"Deonai Road , Baret Garur",262641,5963,"250480 ,",,,shraddha.mb.sb@gmail.com,http://www.countrywidepublicschool.com,2004,4/1/2005 12:00:00 AM,Mr. Kheem Singh Negi,0,,,,Secondary School,Provisional,1/4/2016,31/3/2021,Countrywide Welfare & Educational Society
JAWAHAR NOVODAYA VIDYALAYA,3540010,UTTARAKHAND,BAGESHWAR,"BAHULI, DISTT. BAGESHWAR",263642,0596,"9412097990 ,",,,jnvbageshwar@gmail.com,,1993,4/1/1991 12:00:00 AM,KIRTI PANWAR,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2019,Navodaya Vidyalaya Samiti
Jim Corbett International School,3530349,UTTARAKHAND,BAGESHWAR,Takula Road. Bageshwar,263642,5963,"221049 ,",,05963-221049,pckapil_2010@yahoo.in,,2007,4/2/2007 12:00:00 AM,PURAN CHANDRA KAPIL,1,"M.A., B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2021,Jim Corbett School Society
kendriya vidyalaya,3500042,UTTARAKHAND,BAGESHWAR,"kathayatbara, bageshwar, distt. bageshwar, uttarakhand",263642,0596,"3221891 ,",08909453898,,praveennaidu62@gmail.com,,1988,4/1/1991 12:00:00 AM,Praveen Naidu,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,3500041,UTTARAKHAND,BAGESHWAR,"HIMALAYAN VIEW, KAUSANI, DISTT. BAGESHWAR, UTTRAKHAND",263620,5962,"258349 ,",63196,,srajwar14@gmail.com,http://www.kv2vasco.com,1985,4/1/1991 12:00:00 AM,SURESH CHANDRA,1,"M.A., M.Ed, Phd",5,22,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
MAHARASHI VIDYA MANDIR,3530153,UTTARAKHAND,BAGESHWAR,PO & DISTT BAGESHWAR UTTRANCHAL,263642,91,"9412105425 ,",340664,,brdhami.mvm@gmail.com,,1992,7/3/2000 12:00:00 AM,REKHA DHAMI,1,"B.SC.(MED), B.SC(HONS), M.ED",3,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MAHARASHI SHIKSHA SANSTHAN
RAJEEV GANDHI NAVODAYA VIDYALAYA,3520008,UTTARAKHAND,BAGESHWAR,"BAHULI DISTT. BAGESHWAR, UTTARAKHAND",142055,01682,"05963221889 ,",0941058763,,munavanschool@yahoo.in,,2009,4/1/1991 12:00:00 AM,MAHENDRA BHARDWAJ,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,VIDYALAYA MANAGEMENT COMMITTEE
St.Adams Public School,3530268,UTTARAKHAND,BAGESHWAR,"St.Adams Public School, Garur (Bageshwar)",263641,5963,"250206 ,",9487810753,,adams_garur1@yahoo.com,,1998,7/4/1998 12:00:00 AM,RAZIA SIDDIQUI,2,MA BEd,11,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,St.Adams Public School Welfare Society
I T B P PUBLIC SCHOOL,3530015,UTTARAKHAND,CHAMOLI,P O JOSHIMATH CHAMOLI DISTT UTTARANCHAL,246443,09948,"40 ,",6801,0135-2453285,ngarishikesh@rediffmail.com,,1975,4/2/2004 12:00:00 AM,B S CHAUDHARY,1,"MA, M.PHILL, B.ED.",6,14,Secondary School,Provisional,1/4/2003,31/3/2008,ITBPOLICE
JAWAHAR NAVODAYA VIDYALAYA,3540008,UTTARAKHAND,CHAMOLI,PIPALKOTI DISTT CHAMOLI UTTARANCHAL,246472,0137,"266459 ,",,,bhagwansingh1169@gmail.com,,1993,4/1/1991 12:00:00 AM,BHAGWAN SINGH,1,,,,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2019,Navodaya Vidyalaya Samiti
"JAYPEE VIDYA MANDIR, VISHNUPURAM",3530438,UTTARAKHAND,CHAMOLI,VILL.- MARWARI,246443,1389,"01389-222996, ,",,01389-222183,jvm.vishnuprayag@gmail.com,http://www.jaypeeschools-jvmvishnupuram.ac.in,2013,4/8/2013 12:00:00 AM,MR.MANOJ JOSHI,1,"M.Sc., B.Ed.",01,09,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,JAIPRAKASH SEWA SANSTHAN (JSS)
KENDRIYA VIDYALAYA,3500025,UTTARAKHAND,CHAMOLI,JOSHIMATH DIST. CHAMOLI UTTARANCHAL,246443,0138,"222210 ,",,,silenceofdark29@gmail.com,,1986,11/14/2017 12:00:00 AM,MAYANK SHARMA,0,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2010,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3500033,UTTARAKHAND,CHAMOLI,ITBP GAUCHER DISTT CHAMOLI UTTRANCHAL,246429,1363,"240405 ,",63196,,naithani.kandai@gmail.com,http://www.kv2vasco.com,1989,4/1/1991 12:00:00 AM,VIJAY NAITHANI,1,"M.A., M.Ed, Phd",5,22,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,3500037,UTTARAKHAND,CHAMOLI,SSB GWALDAM DISTT CHAMOLI UTTRANCHAL,246441,1363,"274219 ,",63196,,ashu.aneja1@gmail.com,http://www.kv2vasco.com,1985,1/25/2009 12:00:00 AM,ASHU,1,"M.A., M.Ed, Phd",5,22,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya,3500043,UTTARAKHAND,CHAMOLI,"anm traning centre, patyaldhar, gopeshwar, distt. chamoli, uttrakhand",246401,1372,"251075 ,",09719038384,,r.pandeyy@yahoo.co.in,,1995,4/1/1991 12:00:00 AM,Rakesh Pandey,0,,,,Secondary School,Provisional,1/4/2016,31/3/2019,k.v.s
Peace Public School,3530384,UTTARAKHAND,CHAMOLI,"Near Ganesh Mandir, Gopeshwar, Chamoli",246401,0137,"252194 ,",,01372252777,vimal.rana81@gmail.com,,2008,4/1/2008 12:00:00 AM,VIMAL SINGH RANA,0,M.Sc. (B.Ed.),5,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,center for professional education and community empowerment
RAJEEV GANDHI NAVODAYA VIDYALAYA,3520009,UTTARAKHAND,CHAMOLI,"GAIRSAIN, CHAMOLI, UTTARANCHAL-246428",246428,1363,"268510 ,",,,principalspmav@gmail.com,,2009,4/1/1991 12:00:00 AM,GAJENDRA SINGH BISHT,1,"MA, B.ED",5,22,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,VIDYALAYA MANAGEMENT COMMITTEE
Shri Guru Ram Rai Public School,3530255,UTTARAKHAND,CHAMOLI,Gopeshwar Chamoli 246401,246401,0137,"253447 ,",2332088,01372 252220,sgrr.gopeshwar.02@gmail.com,,1988,7/1/1988 12:00:00 AM,P V Maithani,2,M.Sc. B.Ed.,8,5,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shri Guru Ram Rai Education Misson Dehradun
SHRI GURU RAM RAI PUBLIC SCHOOL KARANPRAYAG CHAMOLI GARHWAL,3530262,UTTARAKHAND,CHAMOLI,"P.O. LANGASU, KARANPRAYAG CHAMOLI",246446,1363,"241451 ,",01392-295300,,bbdobhal@yahoo.com,,2001,7/2/2001 12:00:00 AM,BUDDHI BALLABH,2,"M.A. MATHS, B.Ed.",5,5,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shri Guru Ram Rai Education Mission Dehradun Uttarakhand
A B C ALMA MATER,3530329,UTTARAKHAND,CHAMPAWAT,GURU GORAKHNATH MARG CHAMPAWAT,262523,5965,"211211 ,",,05965230876,abcalma211211@gmail.com,,1999,7/5/1999 12:00:00 AM,Khushal Singh,0,"M.A.,B.Ed.",3,5,Secondary School,Provisional,1/4/2015,31/3/2020,A B C EDUCATIONAL SOCITY
DAYANAND ARYA VIDYALAYA (DAV),3530260,UTTARAKHAND,CHAMPAWAT,"TEH. LOHAGHAT, DISTT. CHAMPAWAT, UTTARAKHAND",262524,5965,"234052 ,",2530998,,bkj14380@gmail.com,,1990,4/1/2005 12:00:00 AM,BRAJESH JAISWAL,1,"B.Sc., M.A., B.Ed.",12,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAV TRUST & MGMT SOCIETY
GURUKULAM ACADEMY,3530478,UTTARAKHAND,CHAMPAWAT,VILLAGE-KHUNA BOHRA,262524,5965,"8006013456 ,",,,sunil.mukteshwar@gmail.com,http://www.gurukulamacademy.org.in,2014,4/1/2014 12:00:00 AM,Sunil Kumar Singh,,MA B.ED,7,15,Secondary School,Provisional,1/4/2017,31/3/2020,MAA BHAWANI GANGA GYAN SAMITI PO KHUNA BOHRA (CHAMPAWAT)
HOLY WISDOM SCHOOL,3530388,UTTARAKHAND,CHAMPAWAT,VILLAGE-KELYURA P.O.KHUNA BORA DISTT-CHAMPAWAT,262524,5965,"9456596797 ,",,,ruanlordrg9may14@gmail.com,,2011,4/1/2011 12:00:00 AM,Rakesh Gunwant,0,M.Sc. L.T.,2,34,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"SOCIETY, EDUCATION & ENVIRONMENT MAKING ASSOCIATION, LOHAGHAT (CHAMPAWAT)"
JAWAHAR NAVODAYA VIDYALAYA,3540007,UTTARAKHAND,CHAMPAWAT,CHAMPAWAT UTTARANCHAL,262523,5965,"230467 ,",9690456655,,beenujain1304@gmail.com,,1988,4/1/1991 12:00:00 AM,BEENU JAIN,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,3500039,UTTARAKHAND,CHAMPAWAT,"LOHAGHAT, NEAR GOVT. HOSPITAL, LOHAGHAT, DISTT CHAMPAWAT, UTTRAKHAND",262524,5965,"235420 ,",235118,2466171,bdoli_1961@yahoo.com,http://www.kv2kota.org,1999,6/24/2006 12:00:00 AM,B D Oli,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 1,3500012,UTTARAKHAND,CHAMPAWAT,BANBASA CANTT P O CHANDANI DISTT CHAMPAWAT UTTARANCHAL,262310,5943,"263884 ,",9412913414,0744244010,dr.dhapola@gmail.com,http://www.kvno1kota.nic,1982,3/27/1985 12:00:00 AM,R C S DHAPOLA,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
MALLIKARJUN SCHOOL CHAMPAWAT,3530535,UTTARAKHAND,CHAMPAWAT,VILL : PUNETHI P.O. : CHAMPAWAT,262523,,"05965-230219 ,",,,mallikarjunschoolchampawat@gmail.com,http://www.mallikarjunschool.org,2012,4/2/2012 12:00:00 AM,Mrs.BHAWNA KALONI,,"MA(ENG), MA(ECO), B.Ed",5,15,Secondary School,Provisional,1/4/2018,31/3/2021,MALLIKARJUN SCHOOL SOCIETY
Nanda Convent School,3530509,UTTARAKHAND,CHAMPAWAT,Kharkwal Garden,262309,5943,"265058 ,",,,bhuwanjoshi1754@gmail.com,,2015,4/6/2015 12:00:00 AM,Bhuwan Chandra Joshi,,MA B Ed,5,10,Secondary School,Provisional,4/1/2017,31/3/2020,"Nanda Educational and welfare society, Tanakpur (Champawat) -UK"
OAKLAND PUBLIC SCHOOL,3530357,UTTARAKHAND,CHAMPAWAT,"CUTCHERY MOHALLA LOHAGHAT, DISTT CHAMPAWAT, UTTARAKHAND",242524,5965,"234024 ,",,05965234791,opslkp1997@gmail.com,http://www.oakland.com,1997,4/1/1997 12:00:00 AM,MANOJ PANDEY,1,M.AB.SCB.Ed,15,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SAMAJIK SAIKSHIK EVAM PARYAVARAN SAMITI
RAJEEV GANDHI NAVODAYA VIDYALAYA,3520003,UTTARAKHAND,CHAMPAWAT,LOHAGHAT CHAMPAWAT UTTARANCHAL,262524,5965,"272239 ,",272590,,gopalarya756@gmail.com,,1962,11/14/2017 12:00:00 AM,GOPAL RAM ARYA,1,M.A. B.ED,,,Secondary School,Provisional,1/4/2008,31/3/2016,VIDYALAYA MANAGEMENT COMMITTEE
St. Francis School,3530259,UTTARAKHAND,CHAMPAWAT,"Pithoragarh Road, Tanakpur",262309,5943,"266126 ,",06531246250,05943-266126,mariadas2006@gmail.com,http://www.stfrancistnp.org/,1998,7/1/1998 12:00:00 AM,JOSHY C V,2,"M.A., B.Ed.",10,6,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Assisi Charitable Society
UCS SCHOOL CHAMPAWAT,3530393,UTTARAKHAND,CHAMPAWAT,VILL -KHARK KARKI POST - CHAMPAWAT DIST - CHAMPAWAT PIN - 262523,262523,5965,"200110 ,",,,Babitakhulbe@gmail.com,,2003,4/1/2003 12:00:00 AM,Babita Khulbe,2,"MA, BED",5,3,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,universal grade education & welfare society
UDAYAN INTERNATIONAL SCHOOL,3530398,UTTARAKHAND,CHAMPAWAT,"NEAR KHATKANA BRIDGE, NAGNATH WARD, CHAMPAWAT",262523,0596,"5230079 ,",,0000000,bipinpandey73@gmail.com,http://www.xyz.com,2011,4/4/2011 12:00:00 AM,BIPIN KUMAR PANDEY,0,BSc. BEd.,6,7,Secondary School,Provisional,1/4/2017,31/3/2022,"PEOPLE ASSOCIATION FOR INNOVATIVE EDUCATION, CHAMPAWAT"
A.N.D PUBLIC SCHOOL,3530480,UTTARAKHAND,DEHRADUN,HARIPUR KALAN NEAR HOTEL GODWIN MOTICHUR TEHSIL RISHIKESH,249205,91,"01352485584, ,",,,andps@yahoo.com,http://www.andps.in,2014,1/16/2014 12:00:00 AM,MISS VIJAY LAXMI,1,"MA (GEO),B.ED",6,7,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,SHRI RAMANANDACHARYA SWAMI AYODHYACHARYA SHRI NARAYAN DASS CHARITABLE TRUST
ANUNAAD PUBLIC SCHOOL,3530414,UTTARAKHAND,DEHRADUN,"CHAND PUR KHURD, HORAWALA ROAD",248197,91,"7579003101 ,",,,sunitafsrawat01@gmail.com,http://www.ANUNAADPUBLICSCHOOL.COM,2007,4/2/2007 12:00:00 AM,SUNITA RAWAT,2,"M.A. ,BEd.",06,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,ANUNAAD PUBLIC SCHOOL SOCIETY
APOLLO INTERNATIONAL SCHOOL,3530141,UTTARAKHAND,DEHRADUN,SHASTRADHARA ROAD DEHRADUN UTTARANCHAL,240001,0135,"2788451 ,",2623785,,mohitbansal38@gmail.com,,2010,11/14/2017 12:00:00 AM,MOHIT BANSAL,1,Msc.Bed.Med,10,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,APPOLLO SHIKSHA SAMITI
ARMY PUBLIC SCHOOL,3580004,UTTARAKHAND,DEHRADUN,CLEMENT TOWN DEHRADUN UTTARANCHAL,248002,01275,"643584 ,",,01664246047,srlcebhiwani@gmail.com,http://www.srlce.com,1980,4/1/2004 12:00:00 AM,MRS SHAILAJA BEHL,0,"M.A,M.Ed",7,30,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2021,ARMY WELFARE EDUCATION SOCIETY
ARMY PUBLIC SCHOOL,3580009,UTTARAKHAND,DEHRADUN,RAIWALA CANTT DISTT DEHRADUN UTTARANCHAL,249205,0135,"2121629 ,",2484806,2484806,asraiwala@bsnl.in,,1969,7/3/2000 12:00:00 AM,Mr. Vijay R Wilson,1,"M.A.Eng, L.T.",8,17,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2021,ARMY WELFARE EDUCATION SOCIETY
"ARMY PUBLIC SCHOOL,",3580012,UTTARAKHAND,DEHRADUN,"BIRPUR (UA) DEHRADUN, Uttranchal",248141,0135,"2702220 ,",,01664246047,srlcebhiwani@gmail.com,http://www.srlce.com,1994,4/1/1995 12:00:00 AM,MR GEORGE MO,1,"M.A,M.Ed",7,30,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2021,AWES MANA GEMENTT COMMITTEE
BALUNI PUBLIC SCHOOL,3530365,UTTARAKHAND,DEHRADUN,"TILWARI, VIKAS NAGAR DEHRADUN",248007,0135,"7088963111 ,",,,bckhanduri2010@gmail.com,,2011,4/15/2011 12:00:00 AM,B C Khanduri,0,"B. Sc, B. Ed",1,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,BALUNI WELFARE AND EDUCATION SOCIETY
BDM SCHOOL,3530237,UTTARAKHAND,DEHRADUN,"1164 Ram Bagh, Dehradun Road, Herbertpur, Dehradun, Uttarkhand",248142,1360,"258000 ,",01360-250268,01360-258624,bdm.school@ymail.com,http://www.bdmschool.com,2006,4/1/2006 12:00:00 AM,sanjay garg,1,"M.A, B.Ed",05,02,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2014,BANARSIDAS MEMORIAL EDUCATIONAL WELFARE SOCIETY
BHAGIRATHI VIDYALAYA,3530179,UTTARAKHAND,DEHRADUN,PO HARIPUR KALAN RAIWALA DISTT DEHRADUN UTTARANCHAL,249205,0135,"2485134 ,",,,bhagirathividyalaya@smgi.edu.in,,1996,11/14/2017 12:00:00 AM,PUSHPA KOTWANI,0,,,,Senior Secondary,,Senior Secondary,,Senior Secondary
BRIGHT ANGELS SCHOOL,3530233,UTTARAKHAND,DEHRADUN,"CHAKRATA ROAD, JEEVANGARH, TEHSIL VIKASNAGAR, DIST. DEHRADUN (UTTARAKHAND)",248198,1360,"221487 ,",,,brightangels.school@yahoo.com,,2002,6/16/2008 12:00:00 AM,RANA ALMAS,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,BRIGHT ANGELS EDUCATIONAL SOCIETY
BRISTOL PUBLIC SCHOOL,3530444,UTTARAKHAND,DEHRADUN,VILL PAUDWALA RAJAWALA ROAD VIA PREMNAGAR DEHRADUN,248007,0135,"9997220916 ,",,01352694041,raziabdulqadir@gmail.com,,2014,4/1/2014 12:00:00 AM,ABDUL QADIR,,"M.sc(Bio Tech), B.ed, Ph.D",5,12,Secondary School,Provisional,1/4/2016,31/3/2019,ASHISH EDUCATIONAL SOCIETY
