Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR. SEC SCHOOL,2220047,ARUNACHAL PRADESH,CHANGLANG,KHARSANG VIA- MIAO DT- CHANGLANG ARUNACHAL PRADESH,792122,3807,"200077 ,",,,krushnashaoo1958@gmail.com,,1972,,KRUSHNA CHANDRA SHAHOO,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,D.P.I
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220063,ARUNACHAL PRADESH,CHANGLANG,MANMAO DT- CHANGLANG ARUNACHAL PRADESH,,,",",,,,,1954,,M R HRIME,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220069,ARUNACHAL PRADESH,CHANGLANG,SOMPOI PO- DIYUN VIA- MIAO DT- CHANGLANG ARUNACHAL PRADESH,792122,3806,"266246 ,",,,govtsssompoi057@gmail.com,,1987,,ANIYANG LEGO,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,EDUCATION DEPARTMENT GOVT OF A.P
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220009,ARUNACHAL PRADESH,CHANGLANG,JAIRAMPUR DT- CHANGLANG ARUNACHAL PRADESH,792121,3800,"246020 ,",,,jairampurck@gmail.com,,,,CHAKMAW KHOMRANG,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220147,ARUNACHAL PRADESH,CHANGLANG,KONGSA PO NAMTOK VIA MARGHERITA DISTT CHANGLANG ARUNACHAL PRADESH,786181,0,"0000 ,",,,,,,,MANI RAM SHARMA,,,,,Secondary School,Provisional,1/4/2005,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220101,ARUNACHAL PRADESH,CHANGLANG,VIJAY NAGAR VIA- MOHANBARI DT - CHANGLANG ARUNACHAL PRADESH,,,",",,,,,,,,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220113,ARUNACHAL PRADESH,CHANGLANG,PO- DIYUN VIA- MIAO DT - CHANGLANG ARUNACHAL PRADESH,,3806,"266315 ,",,,bodakriba2016@gmail.com,,1974,,MIDAK RIBA,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,D P I ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220127,ARUNACHAL PRADESH,CHANGLANG,YANMAN DT- CHANGLANG ARUNACHAL PRADESH,792102,380,"9402274707 ,",,,headmaster-yanman@gmail.com,,1954,,Chinglop Haisa,,,,,Secondary School,Provisional,1/4/2007,31/3/2012,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SECONDARY SCHOOL,2220091,ARUNACHAL PRADESH,CHANGLANG,GIDDING PO- BARDUMSA VIA- TINSUKIA DT- CHANGLANG ARUNACHAL PRADESH,,,",",,,,,,,,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT. SEC SCHOOL,2220089,ARUNACHAL PRADESH,CHANGLANG,DEED VIA- ZIRO DT - CHANGLANG ARUNACHAL PRADESH,791120,,",",,,,,,,,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,2240008,ARUNACHAL PRADESH,CHANGLANG,PO BORDUMSA DISTT CHANGLANG ARUNACHAL PRADESH,792056,3806,"202225 ,",03806-202225,-----,vijayabhasker.deva1@gmail.com,,1999,3/31/2011 0:00,D VIJAYA BHASKER,1,M.Sc. B.Ed.,8,28,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
Jawlai Public School,2230071,ARUNACHAL PRADESH,CHANGLANG,Upper Colony P.O-Miao Dist- Changlang Pin-792122 Arunachal Pradesh,792122,,"03807-223133 ,",,,jpsmiao@gmail.com,,2007,4/26/2007 0:00,Mr.L.Ramasamy,0,"M.A, M.Ed",10,28,Secondary School,Provisional,1/4/2012,31/3/2015,NORTH EASTERN EDUCATIONAL DEVELOPMENT SOCITY(NEEDS)
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,2200013,ARUNACHAL PRADESH,CHANGLANG,"UPPER COLONY, MIAO, DISTT. CHANGLANG, ARUNACHAL PRADESH",792122,3807,"223099 ,","24,132,439,454,418,800",,P4pali2u@rediffmail.com,,1995,9/26/1995 0:00,Palishah,1,,,,Secondary School,Provisional,1/4/2010,31/3/2012,Kendriya Vidyalaya Sangathan
,,,,,,,,,,,,,,,,,,,,,,,
mahabodhi school,2230064,ARUNACHAL PRADESH,CHANGLANG,"jyotipur village, p.o. diyun, via- namsai",792103,3806,"266427 ,",,03806-266372,kanishkabodh@gmail.com,http://www.mahabodhi.info,2003,1/14/2003 0:00,Basanta Kumar Chakma,0,"m.a. (english), bt",23,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,mahabodhi maitri mandala arunachal branch
,,,,,,,,,,,,,,,,,,,,,,,
ST XAVIER'S SCHOOL,2230062,ARUNACHAL PRADESH,CHANGLANG,"NAMPONG, DISTT CHANGLANG, ARUNACHAL PRADESH",792123,3800,"8732850315 ,",9406013044,,rexfernandessfx@gmai.com,,2000,7/3/2000 0:00,REX M FERNANDES,1,"B.A., M.A., B.Ed",3,3,Secondary School,Provisional,1/4/2013,31/3/2018,"The Society of Pilar, NE India"
,,,,,,,,,,,,,,,,,,,,,,,
TANGSA MODEL SCHOOL,2230063,ARUNACHAL PRADESH,CHANGLANG,KHASAN JUGLI,792122,380,"2200063 ,",,,lunkhsata@gmail.com,,1994,4/12/1994 0:00,LUNKHAWSATA SINGSON,0,"BA, BEd.",10,15,Secondary School,Provisional,1/4/2014,31/3/2019,MANAGING COMMITTEE TANGSA MODEL SCHOOL
,,,,,,,,,,,,,,,,,,,,,,,
VIVEKANAND KENDRA VIDYALAYA,2230022,ARUNACHAL PRADESH,CHANGLANG,KHARSANG VIA MIAO DISTT CHANGLAND ARUNACHAL PRADESH,792122,373,"2324320 ,",25100428,5404140,shyamal2975@gmail.com,,1977,4/1/2005 0:00,Shyamal Chakraborty,2,"M.Sc., BEd., M.Phil",5,14,Secondary School,Provisional,1/4/2014,31/3/2020,VIVEKANAND KENDRA VIDYALAYA AP TR
,,,,,,,,,,,,,,,,,,,,,,,
VIVEKANANDA KENDRA VIDYALAYA,2230005,ARUNACHAL PRADESH,CHANGLANG,JAIRAMPUR DT- CHANGLANG ARUNACHAL PRADESH,792121,373,"2324320 ,",25100428,5404140,panchanan@vkvapt.org,,1977,4/1/2005 0:00,PANCHANAN TRIPATHY,2,"M.Sc., BEd., M.Phil",5,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,VIVEKANANDA KENDRA SHIKSHA PRASAR
,,,,,,,,,,,,,,,,,,,,,,,
DIVINE WORD SCHOOL,2230075,ARUNACHAL PRADESH,DIBANG VALLEY,POST ROING LOWER DIBANG VALLEY DISTRICT ARUNACHAL PRADESH,792110,3803,"222836 ,",,,roy301790@gmail.com,,1996,2/16/1996 0:00,ROY JOSEPH,0,B.A. B.Ed,9,11,Secondary School,Provisional,1/4/2013,31/3/2016,Divine Word Society
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220011,ARUNACHAL PRADESH,DIBANG VALLEY,ROING DT- DIBANG VALLEY ARUNACHAL PRADESH,792110,3803,"222343 ,",222243,222380,,,1968,,DAJUM LEGO,1,M.A. B.ED,25,20,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,DEPT.OF.EDUCATION-ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220025,ARUNACHAL PRADESH,DIBANG VALLEY,DAMBUK VIA- SAIKHOWAGHAT DT - DIBANG VALLEY ARUNACHAL PRADESH,786154,0,"9402476574 ,",,,GHSDBK@YAHOO.COM,,,,GENKENG TAYENG,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,GOVT.
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220028,ARUNACHAL PRADESH,DIBANG VALLEY,ANINI PO- ANINI DT- DLVALLEY ARUNACHAL PRADESH,792110,,"247 ,",,,,,1954,,R N RAI,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,D P I
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220041,ARUNACHAL PRADESH,DIBANG VALLEY,BOLONG ROING DT- DIBANG VALLEY ARUNACHAL PRADESH,792110,3803,"0 , 22222",,,saringabu13@gmail.com,,1948,,Abu Saring,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,D.P.I ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220146,ARUNACHAL PRADESH,DIBANG VALLEY,MEKA DISTT LOWER DIBANG VALLEY PO ROING ARUNACHAL PRADESH,792110,0,"0000 ,",,,gssmeka@gmail.com,,,,Gebi Megu,,,,,Secondary School,Provisional,1/4/2004,31/3/2006,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220081,ARUNACHAL PRADESH,DIBANG VALLEY,PARBUK KANGKONG PARBUK DT- DIBANG VALLEY ARUNACHAL PRADESH,,3803,"0 ,",,,tonipertinpertin@gmail.com,,,,Toni Pertin,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220095,ARUNACHAL PRADESH,DIBANG VALLEY,DESALI VIA- ROING DT - DIBANG VALLEY ARUNACHAL PRADESH,792110,,",",,,,,1964,,MR E LEGO,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,D P I ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220114,ARUNACHAL PRADESH,DIBANG VALLEY,KORONU VIA- ROING DT - DIBANG VALLEY ARUNACHAL PRADESH,792110,,",",,,,,1967,,MR M R BORAH,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,D P I ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
govt sec school,2220177,ARUNACHAL PRADESH,DIBANG VALLEY,"vill-jia, po/ps- roing, dist. lower diwang valley, state arunachal pradesh",792110,3803,"222103 ,",3803205770,,govtssjia@gmail.com,,,,OBANG GAO,0,"m.a., b.ed",,,Secondary School,Provisional,1/4/2014,31/3/2016,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SECONDARY SCHOOL,2220136,ARUNACHAL PRADESH,DIBANG VALLEY,PAGLAM PO- PAGLAM DT- DIBANG VALLEY ARUNACHAL PRADESH,,0,"0 ,",,,GSSPAGLAM13@GMAIL.COM,,,,KALOM ERING,,,,,Secondary School,Provisional,1/4/2001,31/3/2006,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SECONDARY SCHOOL,2220093,ARUNACHAL PRADESH,DIBANG VALLEY,BIJARI VIA- SAIKHOWAGHAT DT - DIBANG VALLEY ARUNACHAL PRADESH,786154,0,"0000 ,",,,govt.bizss@gmail.com,,,,Tony Pertin,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
govt. sec school,2220182,ARUNACHAL PRADESH,DIBANG VALLEY,"abali, po- iduli, via-roing, dist. lower dibang valley, arunachal pradesh",792110,,",",,,,,,,-,0,,,,Secondary School,Provisional,1/4/2015,31/3/2017,
,,,,,,,,,,,,,,,,,,,,,,,
"govt. sec. school,",2220186,ARUNACHAL PRADESH,DIBANG VALLEY,"mayu,lower dibang valley distt. arunachal pradesh",208008,361,"44011 ,",4427,,anila@nds.vsnl.net.in,,1954,7/1/1969 0:00,.,0,,,,Secondary School,Provisional,1/4/2016,31/3/2018,education society a f stn kanpur
,,,,,,,,,,,,,,,,,,,,,,,
INTAYA PUBLIC SCHOOL,2230054,ARUNACHAL PRADESH,DIBANG VALLEY,"AT- EZENGO, POST ROING, DISTRICT- DIBANG VALLEY",792110,380,"3223611 ,",5732227229,3803223254,,,1999,7/14/1999 0:00,R P TIWARI,2,"M.A., B.ED.",8,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ESSOMI FOUNDATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,2240017,ARUNACHAL PRADESH,DIBANG VALLEY,"ANINI, DISTT DIBANG VALLEY, ARUNACHAL PRADESH",792101,0,"000000 ,",9402382759,,sumanshekhawat21@gmail.com,,1995,3/31/2012 0:00,surendra singh shekhawat,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2015,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
jawahar navodaya vidyalaya,2240005,ARUNACHAL PRADESH,DIBANG VALLEY,roing dt- dibang valley arunachal pradesh,792110,380,"290067 ,",,,athikho.mail@rediffmail.com,,1987,3/31/2012 0:00,A Athikho,1,ma b.ed.,1,6,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,2200010,ARUNACHAL PRADESH,DIBANG VALLEY,ROING DISTT LOWER DIBANG VALLEY ARUNACHAL PRADESH,792110,3803,"223403 ,",,,rkumarvijesh@gmail.com,www.kvburdwan.net,1973,6/24/2006 0:00,VIJESH KUMAR,1,ma + b. ed. + ph. ed.,8,18,Secondary School,Provisional,1/4/2004,31/3/2007,Kendriya Vidyalaya Sangathan
,,,,,,,,,,,,,,,,,,,,,,,
VIVEKANANDA KENDRA VIDYALAYA,2230019,ARUNACHAL PRADESH,DIBANG VALLEY,ROING DT- DIBANG VALLEY ARUNACHAL PRADESH,792110,3803,"222481 ,",,,arunachalathevarkrishnan@gmail.com,http://sarvodayaschool.com,1997,6/9/2003 0:00,A KRISHNAN,0,"M.A, B.ed",5,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,VIVEKANANDA KENDRA
,,,,,,,,,,,,,,,,,,,,,,,
GOVERNMENT SECONDARY SCHOOL,2220149,ARUNACHAL PRADESH,EAST KEMENG,"LUMDUNG, EAST KAMENG DISTT. SEPPA, ARUNACHAL PRADESH",790102,0,"000 ,",9436050549,,modoriba123@gmail.com,,1972,9/26/1995 0:00,Modo Riba,0,,,,Secondary School,Provisional,1/4/2008,31/3/2012,GOVT. OF ARUNACHA; PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
Government Secondary School,2220176,ARUNACHAL PRADESH,EAST KEMENG,"new seppa, po seppa, east kameng dist. arunachal pradesh",790102,3787,"222713 ,",9436051386,,sollungtallang@gmail.com,,1972,4/1/1991 0:00,SOLLUNG TALLANG,1,,,,Secondary School,Provisional,1/4/2014,31/3/2016,govt. of arunacha pradesh
,,,,,,,,,,,,,,,,,,,,,,,
GOVERNMENT SECONDARY SCHOOL,2220154,ARUNACHAL PRADESH,EAST KEMENG,"PAKOTI, EAST KAMENG DISTT. PO & SEPPA, CIRCLE SEPPA, ARUNACHAL PRADESH",790102,0,"9436412941 ,",9436050549,,headmastergsspakoti@gmail.com,,1972,9/26/1995 0:00,ATOM JOMOH,1,,,,Secondary School,Provisional,1/4/2008,31/3/2010,govt. of arunacha pradesh
,,,,,,,,,,,,,,,,,,,,,,,
GOVERNMENT SECONDARY SCHOOL,2220151,ARUNACHAL PRADESH,EAST KEMENG,"BANA, P.O. SEPPA, EAST KAMENG DISTT., CIRCLE: RICHUKHRANG, ARUNACHAL PRADESH",790102,3787,"222463 ,",,,RRANGMO@GMAIL.COM,,,,RABAN RANGMO,,,,,Secondary School,Provisional,1/4/2007,31/3/2009,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,2220108,ARUNACHAL PRADESH,EAST KEMENG,FENGCHE PAMPOLI DT- EAST KAMENG ARUNACHAL PRADESH,790102,,"9436221278 ,",,,,,1966,4/1/1991 0:00,CHINMOY GHOS,1,"M.SC., B.ED.",,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2014,DPI
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220020,ARUNACHAL PRADESH,EAST KEMENG,SEPPA DT- EAST KAMENG ARUNACHAL PRADESH,790102,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220059,ARUNACHAL PRADESH,EAST KEMENG,SEIJOSA DT- EAST KAMENG ARUNACHAL PRADESH,790103,377,"222205 , 209",,,ghssseijosa@gmail.com,,1969,,TADO MARA,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220107,ARUNACHAL PRADESH,EAST KEMENG,PAKKE KESSANG DT- EAST KAMENG ARUNACHAL PRADESH,790102,0,"899382106 ,",,,,,1966,,RUP TECHI TARA,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,DPI
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SCHOOL,2220072,ARUNACHAL PRADESH,EAST KEMENG,BAMENG VIA- SEPPA DT - EAST KAMENG ARUNACHAL PRADESH,790102,,",",,,,,1987,,TRAILUKYA NATH PHUKAN,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,GOVERNMENT OF ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SEC SHOOL,2220098,ARUNACHAL PRADESH,EAST KEMENG,CYANGTAJO VIA- SEPPA DT - EAST KAMENG ARUNACHAL PRADESH,790102,0,"0 ,",,,ghsschayangtajo@gmail.com,,,,Bima Bagang,,,,,Secondary School,Provisional,1/4/2001,31/3/2007,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SECONDARY SCHOOL,2220135,ARUNACHAL PRADESH,EAST KEMENG,PO- SEPPA DT- EAST KAMENG ARUNACHAL PRADESH,792102,0,"000 ,",,,datayam24@gmail.com,,1954,,Talem Jamoh,,,,,Secondary School,Provisional,1/4/2002,31/3/2010,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT. SECONDARY SCHOOL,2220162,ARUNACHAL PRADESH,EAST KEMENG,"DARLONG, DISTT. EAST KEMENG, ARUNACHAL PRADESH",790103,3778,"290575 ,",247559,,satarnabom@gmail.com,,1972,,SATAR NABOM,2,"BA, BeD",,,Secondary School,Provisional,1/4/2011,31/3/2013,GOVT. OF ARUNACHA; PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,2240002,ARUNACHAL PRADESH,EAST KEMENG,SEPPA DT- EAST KAMENG ARUNACHAL PRADESH,790102,3787,"200360 ,",9436228484,378722237,kanusuresh@yahoo.com,,1987,4/30/2014 0:00,SURESH KUMAR,1,M SC B ED,3,9,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
ST. JOSEPH'S SCHOOL,2230044,ARUNACHAL PRADESH,EAST KEMENG,SEPPA,790102,378,"231584 ,",,,nptrisha@gmail.com,,1985,7/9/2003 0:00,Xavier Musahary,,,,,Secondary School,Provisional,1/4/2010,31/3/2015,VIVEKANAND SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
VIVEKANAND KENDRA VIDYALAYA,2230025,ARUNACHAL PRADESH,EAST KEMENG,SEIJOSA EAST KAMENG DISTT ARUNACHAL PRADESH,790102,373,"2324320 ,",,,ranjana120@gmail.com,,,,Ranjana Srivastava,0,,,,Secondary School,Provisional,1/4/2015,31/3/2020,VIVEKANAND KENDRA VIDYALAYA AP TR
,,,,,,,,,,,,,,,,,,,,,,,
BOUM KAKIR MISSION SCHOOL,2220062,ARUNACHAL PRADESH,EAST SIANG,BOLENG VIA- ALONG DT - EAST SIANG ARUNACHAL PRADESH,791001,0,"0 ,",,,tularamboleng16@rediffmail.com,,1979,,TULARAM SHARMA,,,,,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2015,DONYI POLU B K MISSION ITANAGAR
,,,,,,,,,,,,,,,,,,,,,,,
D ERING MEMORIAL GOVT SEC SCHOOL,2220042,ARUNACHAL PRADESH,EAST SIANG,PASIGHAT ARUNACHAL PRADESH,791102,,"438 ,",9832471332,,,,1978,,J N DAS,1,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2020,GOVT OF ARUNACHAL
,,,,,,,,,,,,,,,,,,,,,,,
DONYI POLO VIDYA NIKETAN,2230093,ARUNACHAL PRADESH,EAST SIANG,DPVN NGORLUNG,791102,,"8822746264 ,",,,dpvnruksin@gmail.com,,1996,7/5/1996 0:00,Mr.RANJIT DOLEY,,"M. A, B. ED",4,10,Secondary School,Provisional,1/4/2018,31/3/2021,ARUNACHAL SHIKHSA VIKAS SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
DONYI POLO VIDYA NIKETAN PASIGHAT,2230092,ARUNACHAL PRADESH,EAST SIANG,PO PS PASIGHAT,791102,,"9402252683 ,",,,dpvntrn@gmail.com,,1996,7/15/1996 0:00,Mr.VIDYA KANT JHA,,M A,6,21,Secondary School,Provisional,1/4/2019,31/3/2022,ARUNACHAL SHIKSHA VIKAS SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
GOVERNMENT SECONDARY SCHOOL,2220152,ARUNACHAL PRADESH,EAST SIANG,"KEBANG, DISTT. EAST SIANG, P.O. PANGIN, ARUNACHAL PRADESH",791102,,",",,,,,,,SRI TATOR DUPAK,,,,,Secondary School,Provisional,1/4/2007,31/3/2009,
,,,,,,,,,,,,,,,,,,,,,,,
GOVERNMENT SECONDARY SCHOOL,2220150,ARUNACHAL PRADESH,EAST SIANG,"YAGRUNG, EAST SIANG DISTT., PASIGHAT, ARUNACHAL PRADESH",791102,368,"2222168 ,",,,taludai26@gmail.com,,,,TALU DAI,,,,,Secondary School,Provisional,1/4/2007,31/3/2009,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,2220088,ARUNACHAL PRADESH,EAST SIANG,BORGULI VIA- MEBO DT - EAST SIANG ARUNACHAL PRADESH,790001,0,"0 ,",,,PRINCI@BORGULIGHSS.IN,,1984,4/1/1991 0:00,OTEM TAYENG,0,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2012,GOVT OF ARUNACHAL PRADESH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,2220068,ARUNACHAL PRADESH,EAST SIANG,RUKSIN DT- EAST SIANG ARUNACHAL PRADESH,791102,368,"2220068 ,",9436254363,,koyumartho@gmail.com,,1987,,MARTE KOYU,1,"B.A., B.ED",,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2011,STATE GOVT OF AP
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220036,ARUNACHAL PRADESH,EAST SIANG,PANGIN DT- EAST SIANG ARUNACHAL PRADESH,791102,0,"0 ,",,,ggompanor@gmail.com,,1947,,GOGOM PANOR,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,SCHOOL COORDINATION COMMITTEE
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HR SEC SCHOOL,2220043,ARUNACHAL PRADESH,EAST SIANG,BOLENG VIA- PASIGHAT DT - EAST SIANG ARUNACHAL PRADESH,791101,3797,"246046 ,",,,PRINCI@BOLENGGHSS.IN,,,,TASING TAMUK,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2007,GOVT. OF ARUNACHAL PRADESH
